,hierid,T_mean
10659,RUS.7.R7f7e951bd0e21eca,2.9166851706399664
10660,RUS.55.Re4f4dae343765235,1.3962888515923353
10661,RUS.79.Ra7f7c0bfc846780b,1.8573958853898143
10662,RUS.48.1152.R7dedcc996947de1c,5.725137203261852
10663,RUS.48.1155.Rdba3619d6e3a4a2a,5.759813549878913
10664,RUS.70.Rc19f1afa8a7fefb2,11.219245210402741
10665,RUS.33.R22242f4f3f6a3a88,-1.4754893200032926
10666,RUS.76.Rbb377d90dfdc844f,5.8799776773071075
10667,RUS.70.R42b80581c4b0ebcc,10.156126177838306
10668,RUS.11.R8013796229503d0f,5.248722782301814
10669,RUS.10.R4202bdb24e6f43e8,-4.140728822221271
10670,RUS.38.R4c20928917b6442f,3.760358635219292
10671,RUS.5.R67f74d226bc9e67c,2.5522122376710024
10672,RUS.67.R59921a5addb122c4,5.287736887374968
10673,RUS.78.Rdb859d59494cf323,5.5435378950116485
10674,RUS.82,-0.24624927621797957
10675,RUS.63.R6540a7b65cfc51d7,10.652159307065121
10676,RUS.43.R4c88a665ecde0e00,5.069985907583872
10677,RUS.48.1153.Rac0e13a42ad1de02,5.709091355128483
10678,RUS.17.Rf98dc22143ac8376,4.66990986259337
10679,RUS.81.R20761b8a5eed49c1,5.144160295973075
10680,RUS.36.Rd64f7556bd6bc234,2.294432434526071
10681,RUS.30.R8ebfc3d910d13a4d,2.1725951308469407
10682,RUS.73.R1a0286458eed79e9,4.06715821874699
10683,RUS.12.R1873b738730841da,3.491258253306297
10684,RUS.6.R888ea53abe37adcb,11.338675108501416
10685,RUS.30.R44afcc32abc04868,1.9928364787867554
10686,RUS.49.R0ef2eaa62834a48f,5.475954046442012
10687,RUS.43.R966c52f6bfb27eb0,5.4189607341307005
10688,RUS.10.Rfdc95d7120fc6738,-0.5572927222503942
10689,RUS.3.R0803e05b895f573a,3.617671345709564
10690,RUS.29.R9eb49b73e56b8aaa,2.3621297411442725
10691,RUS.68.Rb9c1ca8f991cebc7,6.567757281611136
10692,RUS.34.Ref355cf6eca92e98,2.868998160446517
10693,RUS.48.1154.Rcdfc4fc71c844ce1,5.700080366910981
10694,RUS.43.R60b0c6d2fb3ac8fe,5.16269804636841
10695,RUS.48.1151.Rd37840ee308efffb,5.743556365801766
10696,RUS.73.R324e216acf2d3172,4.923690401745552
10697,RUS.47.Ree4af06a5e563a7e,5.487835785468568
10698,RUS.70.R79b248d539628ded,10.532075569073857
10699,RUS.43.Rfe24b145d869a04c,5.7323307807848325
10700,RUS.49.R1f06d0de3640b101,5.61373547459851
10701,RUS.10.R409c9e32bfa2a87c,-1.9320896654320838
10702,RUS.54.Rda0cb7201149a627,5.471615227056392
10703,RUS.48.1151.R95dade9628103dc5,5.727299181724618
10704,RUS.70.R9a1e883ac1ed4c03,10.771868685506941
10705,RUS.60.R818d453b6bd4e69c,0.2556385796525251
10706,RUS.68.R9ca8679e97408a0e,6.966683413649383
10707,RUS.71.R345e5c87f0001ee8,1.5295534539125313
10708,RUS.38.Re835990c75c16b47,4.5977964157190705
10709,RUS.63.R01777f9d594b08a3,10.976587594311153
10710,RUS.20.Ra0b6e4ec070f3bc7,6.5118341739906676
10711,RUS.30.Rd48544af53e7edd2,1.6319802065903526
10712,RUS.49.R01e837fb9c4f9b28,5.824073007669426
10713,RUS.21.R71ad58a388316f72,-1.7089881603167894
10714,RUS.47.R2832f77a907b8f5b,5.085394258118504
10715,RUS.12.Re623a80e72870c91,3.261056853817312
10716,RUS.84.R681074cc8145f00b,8.59778630680245
10717,RUS.55.R06552d78f2de406a,1.7852661448559861
10718,RUS.84.R51bd361c608c56cf,9.546674867556954
10719,RUS.63.R5cc9847cfa209430,10.208748121962481
10720,RUS.39.R281c12233e58a861,11.849672978087245
10721,RUS.29.R02c0b8aad53faa5f,3.103629551722395
10722,RUS.56.R7fdad49744674219,2.301938833264759
10723,RUS.79.R6c2674fd715e7873,2.3799672677350094
10724,RUS.17.Rc037923c23c382fd,9.288171223062594
10725,RUS.21.Rc68e2501b90cd2bf,-6.607428862371211
10726,RUS.21.Rd5d44ebb8b7818b8,-1.5069454787845544
10727,RUS.4.R163061a87f362c4c,0.567451747565839
10728,RUS.44.R54fdaf9b87493d9f,6.70712283447833
10729,RUS.39.R7caf4fe24f4a64ce,12.676573608629269
10730,RUS.81.R7bdc887c1d73396c,5.264596738640447
10731,RUS.11.Rcc080a241c73d56e,12.062597916754507
10732,RUS.17.R747498107c0d1d41,13.074614781168568
10733,RUS.63.Rbdacdf92eda8b146,9.505672793096522
10734,RUS.6.R8c95a877ca9b94ff,10.33255950784159
10735,RUS.1.R9e96c52a1079361f,10.791842165057039
10736,RUS.49.R0e508052df925212,5.700080366910981
10737,RUS.3.R197f7ae7feab2c81,2.7148591826364976
10738,RUS.17.R45699b1106230bd4,10.955646646350253
10739,RUS.53.R59dadd62f4150bab,5.596600322878069
10740,RUS.71.R1aed1040cdd4fd5a,1.347183230675721
10741,RUS.48.1157.Rcdc918d7a0904fc2,5.759813549878913
10742,RUS.12.R9aa537716ea170aa,1.751467055252391
10743,RUS.8.R69decdd6ea7e241d,7.977548158957055
10744,RUS.66.Rc9ca8106ce8953ee,3.9999845409106554
10745,RUS.80.R970e1e290d7e4ed0,3.645016480025815
10746,RUS.3.R4c5bd8761f0481c2,2.5149790866852326
10747,RUS.49.Ra93fac724037ef30,5.952008796501951
10748,RUS.35.R72d121e29f21b73e,2.207110907990906
10749,RUS.61.Rbfab0c983fc4f85e,1.1336389718306026
10750,RUS.53.R8c07c28dec9de299,3.4406448352328556
10751,RUS.73.R3c0785f97a03f62f,4.113097583433916
10752,RUS.58.R38c3662bb2bcb2b8,4.804405944975248
10753,RUS.4.R8d7956e45e067899,-0.8755017952751948
10754,RUS.42.Rffece8910d46a936,7.140622767286197
10755,RUS.48.1152.Rd652dff46ddd1b92,5.725137203261852
10756,RUS.48.1159,5.576670370330381
10757,RUS.58.R2947f044d7228d30,5.32634604871983
10758,RUS.61.R48ad2ec67adf5a44,3.4616917152054842
10759,RUS.86.R404498f75b9e671f,7.420165510483246
10760,RUS.39.R7926f533def01251,12.241309809289486
10761,RUS.87.R00c9bf5b6c54a50e,-5.37825540677582
10762,RUS.58.R05b3de9d8b2cc055,5.063411821374397
10763,RUS.19.R006060fa681ceb07,-6.1287097798774814
10764,RUS.48.1153.Rac2bf2a29fb709f8,5.700080366910981
10765,RUS.48.1151.R5553af1a8199c360,5.727299181724618
10766,RUS.43.Rf5900b2a5a494dec,5.371749982441972
10767,RUS.49.R569ea0fc36ea6f90,5.913508758244031
10768,RUS.83.R8193c90b5b3f0936,5.624847922061959
10769,RUS.13.R257d068af9baa4a9,-2.1795777177711217
10770,RUS.78.R8fd26cf49ca0d65e,5.27323697335671
10771,RUS.9.Rf893f84351df4178,7.024089732303625
10772,RUS.52.R2e4782ce9108b640,5.189134715724364
10773,RUS.41.Rcdd17e0da08971a7,3.0896188767512993
10774,RUS.49.Rf29359a33d468075,5.79092204389845
10775,RUS.36.R9bd985835a9ac582,1.6208801484937692
10776,RUS.5.R70677b55fdccb601,1.98803942371658
10777,RUS.56.R855605f408404de2,1.256473798429175
10778,RUS.86.Ra0f53f782c2366d4,7.559655946828712
10779,RUS.14.Rdd2e9902f80893b8,-6.332545035923631
10780,RUS.73.Rc102c769714a8287,4.223096868962216
10781,RUS.29.R628159676dabfc68,2.110883231791127
10782,RUS.71.R2dda6a145864ee6d,2.3017674019088403
10783,RUS.13.Rfedd00a4572a604a,-1.310559027147113
10784,RUS.32.Rcac1ae274390b2a4,0.6637620838121504
10785,RUS.59.Rb1780103395f581d,5.341093135682157
10786,RUS.60.Ra484236a7966ccde,2.968332500384843
10787,RUS.39.R5c555e32432ff1c4,11.206505504205861
10788,RUS.19.R7525b2b29c401dd1,-1.2532876382554816
10789,RUS.89.R0e5ccd295d9f7de0,1.4462608000349195
10790,RUS.43.R3dc94835ce9afdf3,4.73679147877341
10791,RUS.34.R48b314d56811b7df,3.5169393151161574
10792,RUS.48.1154.Rb78d2d11bcef1dc1,5.7261252674126695
10793,RUS.5.Ra4f28383f5a53541,2.438838760253342
10794,RUS.86.R470ddbd0156c3f79,8.11305863357688
10795,RUS.63.R6dcd466ced607291,10.08718849293487
10796,RUS.13.R8b446c039a6ccd58,-0.809214404640059
10797,RUS.49.R6b40fdf416f04cea,5.59183558668541
10798,RUS.39.Rc237ee23d5a0f510,11.50776833306458
10799,RUS.84.Rd3a1aaa257f8149b,7.765342512668077
10800,RUS.71.Re8c0b192759ffc84,2.6968241657179113
10801,RUS.57.Rb3985e7770ffd53b,6.566343385646602
10802,RUS.26.R74003f1a6615e632,6.046453114078327
10803,RUS.76.R9e45197b9da85237,6.077863871830507
10804,RUS.79.R09f2193360c4375c,1.7869324232179722
10805,RUS.36.Rc7285170abe1e3f6,1.2622969461243696
10806,RUS.65.Raa8acebb4828e9a0,-8.424011833664604
10807,RUS.68.R69254554ab2f1817,6.58170765936995
10808,RUS.21.R9f8c520ecbb55139,-0.5312720100255941
10809,RUS.66.R0829293116078876,0.8250866901880489
10810,RUS.83.R03f0996d26b08fb1,5.399928615921602
10811,RUS.61.Raa1c3dd1ba74bbee,3.7113540931350264
10812,RUS.50.R9f2fcd8b569ad491,0.5455220166245951
10813,RUS.49.R5b4b994965686436,5.670160059241236
10814,RUS.61.R143a9ac61fa49226,4.8891746561751495
10815,RUS.21.R5390382e7c786989,-2.003192118062462
10816,RUS.73.R4bd88b78443ec8f3,4.5112515086707425
10817,RUS.48.1150.Re704f9e837a08221,5.7261252674126695
10818,RUS.48.1157.R1621f32c04d85058,5.759813549878913
10819,RUS.50.R6366997c634a6927,0.20048285653644435
10820,RUS.49.R587111dae3bf0b2c,5.733647729145389
10821,RUS.40.R97abf9483be61280,1.019840780597885
10822,RUS.80.Rfd5331a43dd7b720,3.346246312145457
10823,RUS.50.Rb56e125ab0014d34,0.40191394060887403
10824,RUS.8.Rc351acf135eb77e4,7.488433611001044
10825,RUS.38.Re6dc69926c5e095c,4.177502077405906
10826,RUS.29.Re38a53ae474c7ed3,4.394011376735019
10827,RUS.55.R566a1377a619eb2d,1.8578699479771918
10828,RUS.36.Rde9c0ffef929e2fe,-0.20590991635160732
10829,RUS.58.Rae10b399cfed501f,4.5107680495540246
10830,RUS.17.Rd8802cef4876827a,5.369686346581723
10831,RUS.40.R3a767ffd4ba12db2,0.16500012006103082
10832,RUS.29.R3bb5b121eee2c32d,2.043005126697371
10833,RUS.21.Rdd66be0c5d37a3f1,-2.6696250539804023
10834,RUS.39.R504ca357e258638d,8.021685768739674
10835,RUS.85.Re9e3d23ddfb2c710,3.1184840639678204
10836,RUS.55.R2cfe41fa0d4242bd,1.0222530718159406
10837,RUS.77.R71a099c3e547e211,-2.965709395208477
10838,RUS.28.R9dc5110afea39417,3.83427463741616
10839,RUS.71.Rdb64f61e9fdeb647,1.567194223877598
10840,RUS.33.R9fe7787a1a04941b,-2.158817763031997
10841,RUS.75.Rc6cad7b97795ac90,0.27074630053466736
10842,RUS.4.R6ecbfbf69e87b7db,0.7006690785387926
10843,RUS.15.R3820c45696178c26,4.894606267681261
10844,RUS.12.Rf0df9f05987142fa,2.082390188215651
10845,RUS.49.R37a6647010ce09f5,5.831714821278085
10846,RUS.63.R54436e091a92cb32,9.193816142251437
10847,RUS.48.1158.R053dbd1a6f7b6854,5.704051443782902
10848,RUS.71.R59dc4fab912b287b,2.4157152397196184
10849,RUS.7.R662a3d15b86420aa,4.080912971184718
10850,RUS.71.R72f90d5dba9a0e19,2.0362111419707403
10851,RUS.34.R4c3c6e5f994b92a5,2.6594722500966337
10852,RUS.59.R3f19d7d463350760,5.6379061206943115
10853,RUS.68.R68a7c11b47429b1c,6.386273216052665
10854,RUS.3.R528a69ef8032f2b2,3.169895916796558
10855,RUS.75.R8c04a01619c35033,0.5042558620027464
10856,RUS.23.Ra087634ad5993641,6.841318182168901
10857,RUS.39.Rd5730ba1657c4966,12.412803965162505
10858,RUS.2,-0.3678591874723756
10859,RUS.36.Rfa8c87d74c49c00d,-2.1353643655005565
10860,RUS.8.R414db122a0138b0a,7.935157070187217
10861,RUS.5.R3fc7dc208e5e434c,0.35973847120481367
10862,RUS.48.1157.Rc216d8fdd670f3f9,5.727113331563487
10863,RUS.76.Re5c506540ffe2630,5.876324278030433
10864,RUS.7.R67947ec1b4fec9fa,2.824837966980575
10865,RUS.22.R1081974553d3b1f1,4.915554014605364
10866,RUS.73.R52c63842745110d8,4.3719701749056865
10867,RUS.11.R035db5c4f27c881c,8.786443127885487
10868,RUS.49.1213.1330,5.890360349502339
10869,RUS.60.Rcb764a99eed92a52,2.1642326185416896
10870,RUS.72.R1e3c8d30ec96c803,6.526249826179616
10871,RUS.25.Rff42bb28223c5844,11.052829041426524
10872,RUS.62.R714a771d8bb8a297,6.233653357966773
10873,RUS.52.Rf3e9b4c8432748df,5.211344058846771
10874,RUS.12.R86ab936e4c51d70e,2.7271072768424225
10875,RUS.66.R80e572a8864a3b37,-0.6785688735187251
10876,RUS.64.Rc11e7ac40c297665,6.0401412564009584
10877,RUS.60.R8184d562344fbe3b,1.6145280216049034
10878,RUS.70.Ra5ca68c8f5ce1474,11.647904582801068
10879,RUS.48.1155.R6f3f3219ea1decfb,5.7482547676732265
10880,RUS.24.R409ea3b6f940adca,8.102581600741301
10881,RUS.48.1156.Re1c0857ba2fb0542,5.704051443782902
10882,RUS.50.Rc87a6ccb8cf67ce2,0.5962339949006749
10883,BGR.28.263,13.077802464320882
10884,BGR.14.126,10.424996077203303
10885,BGR.7.59,10.84380353514635
10886,BGR.5.40,9.223601230824606
10887,BGR.28.R0a356944c55733f5,13.207739285565813
10888,BGR.14.R525f8f411b117ae9,10.458075165468859
10889,BGR.R58be48a093ceeecb,10.03245717270627
10890,BGR.Raed75601fe386524,11.897057072495901
10891,BGR.7.R1b072562a0fccfd0,12.532156523708785
10892,BGR.R9d70dd5a653963c7,11.40580376952517
10893,USA.13.573,5.236932902869932
10894,USA.27.1641,3.666641992561159
10895,USA.35.2008,6.482694515417613
10896,USA.35.2017,5.53638342690347
10897,USA.13.583,9.272461983291231
10898,USA.23.1285,5.324469191602603
10899,USA.48.2990,12.329188603061386
10900,USA.50.3074,5.468091642346033
10901,USA.20.1189,4.946061621403527
10902,USA.20.1187,5.031686649856238
10903,USA.20.1179,8.151358238523336
10904,USA.42.2403,9.066792402533105
10905,USA.51.3144,6.813037472855536
10906,USA.23.1276,8.393482859591407
10907,USA.23.1300,7.926256337382104
10908,USA.23.1235,8.497506410196157
10909,USA.23.1247,7.997096616086661
10910,USA.23.1255,8.2785749197728
10911,USA.42.2413,9.052655682102305
10912,USA.13.561,6.701883986365865
10913,USA.33.1864,8.03729092095936
10914,USA.30.1773,8.187724559797568
10915,USA.30.1776,7.580116488688532
10916,USA.23.1306,9.142288373929052
10917,USA.50.3103,8.776992902023462
10918,USA.50.3096,8.676774966753982
10919,USA.50.3117,8.678430366295183
10920,USA.16.883,8.12998418673349
10921,USA.16.843,8.508737798129488
10922,USA.16.818,8.094489942569984
10923,USA.29.1756,8.91675246863949
10924,USA.29.1758,9.841189939161628
10925,USA.6.277,3.959163781318359
10926,USA.15.748,11.161177974168766
10927,USA.36.2063,10.788244531126196
10928,USA.15.700,11.196450688076453
10929,USA.15.729,11.346577625616467
10930,USA.15.775,11.603612842852677
10931,USA.28.1720,11.84066616169637
10932,USA.39.2286,12.168023913515754
10933,USA.1.36,16.10350849641349
10934,USA.11.489,16.09955906285171
10935,USA.11.439,14.943689154582353
10936,USA.11.539,16.1798816206897
10937,USA.11.407,15.83843331231077
10938,USA.11.528,14.471051726464182
10939,USA.11.425,15.741011755423102
10940,USA.11.530,15.89597032665937
10941,USA.37.2197,17.020706960887622
10942,USA.32.1830,13.987268464221268
10943,USA.41.2339,17.99749933833475
10944,USA.11.428,16.86901284381976
10945,USA.1.8,17.01160892892356
10946,USA.11.492,17.127107354698865
10947,USA.1.15,16.90626697922915
10948,USA.44.2721,18.104913745456045
10949,USA.4.158,18.14193863358604
10950,USA.44.2618,18.254431044088523
10951,USA.44.2576,18.19442470582004
10952,USA.4.149,17.962038813820858
10953,USA.1.43,18.7384094359316
10954,USA.44.2728,19.199362731007362
10955,USA.19.1133,19.1829161679682
10956,USA.11.419,19.598429098520494
10957,USA.11.447,19.996306691550398
10958,USA.44.2648,20.152822554544016
10959,USA.44.2714,20.14155870877453
10960,USA.44.2693,20.391745020813076
10961,USA.44.2649,17.56974793938445
10962,USA.44.2681,20.235905347291492
10963,USA.24.1317,5.579580297671612
10964,USA.23.1299,5.3486622447972865
10965,USA.35.2038,6.286166542648682
10966,USA.23.1236,4.927112863007721
10967,USA.50.3052,5.664977623562834
10968,USA.13.566,7.30419781024919
10969,USA.27.1609,8.106395655893515
10970,USA.27.1644,8.37214416709587
10971,USA.27.1620,3.607597513831898
10972,USA.24.1397,5.386184148952233
10973,USA.13.559,5.979514318819274
10974,USA.27.1636,6.692653204286436
10975,USA.35.1998,4.062689756370133
10976,USA.27.1627,5.322185953097744
10977,USA.27.1603,6.399038476151672
10978,USA.27.1610,4.671107125802418
10979,USA.35.2003,3.3165606697114263
10980,USA.48.2978,5.584064042776783
10981,USA.48.2987,8.020205861393007
10982,USA.35.2005,4.607170324542478
10983,USA.50.3105,6.523740052937939
10984,USA.27.1605,4.644515261217613
10985,USA.42.2430,7.2752518436168145
10986,USA.42.2388,7.03957650831353
10987,USA.42.2384,6.532729868352196
10988,USA.24.1322,6.928142476579746
10989,USA.48.2960,10.58012120782522
10990,USA.24.1388,7.1004761222956585
10991,USA.50.3085,6.084081696795664
10992,USA.38.2236,9.973621025031644
10993,USA.43.2481,16.467773715397737
10994,USA.37.2176,16.41317454512343
10995,USA.4.140,15.994094641373579
10996,USA.34.1969,15.900380229482522
10997,USA.43.2485,15.564970718254756
10998,USA.4.142,16.43359708614603
10999,USA.43.2437,14.201625284842853
11000,USA.34.1912,16.132552171611962
11001,USA.42.2386,7.923703315541338
11002,USA.42.2432,8.113151254631525
11003,USA.18.1012,15.412409849357033
11004,USA.18.1034,15.438588844279044
11005,USA.43.2513,15.592290064674899
11006,USA.37.2156,15.581079196063103
11007,USA.43.2506,15.440399511043845
11008,USA.43.2515,15.462477815690168
11009,USA.18.1030,15.757528110295207
11010,USA.47.2877,15.806513821509725
11011,USA.47.2892,13.569308702584939
11012,USA.28.1737,9.010296706925345
11013,USA.28.1679,9.183438355543489
11014,USA.28.1664,9.330506125485897
11015,USA.28.1708,9.072707955434444
11016,USA.28.1672,8.885482476449274
11017,USA.23.1274,9.948796879468473
11018,USA.38.2227,10.049553460934089
11019,USA.33.1857,8.145343291073637
11020,USA.36.2089,10.1461624737971
11021,USA.48.2982,9.992256914737732
11022,USA.13.588,6.838511936215433
11023,USA.23.1231,5.594078999006788
11024,USA.48.2974,9.942681051694382
11025,USA.27.1602,7.408501848906015
11026,USA.35.2046,5.4010114630513355
11027,USA.35.2018,4.718644872134279
11028,USA.24.1386,4.3658831791777155
11029,USA.27.1643,5.828206633416685
11030,USA.48.2958,5.0191923313550415
11031,USA.33.1846,6.133235097534392
11032,USA.24.1357,7.907968524640225
11033,USA.24.1383,7.7659695910051525
11034,USA.42.2404,7.664255052219029
11035,USA.42.2371,7.158159184176436
11036,USA.23.1284,8.098744891840482
11037,USA.23.1316,7.717649594546856
11038,USA.23.1305,7.393266042782689
11039,USA.23.1290,7.350240292701376
11040,USA.23.1264,7.7312808935867
11041,USA.24.1403,7.265652401176396
11042,USA.24.1318,7.503879301650632
11043,USA.24.1350,7.082025704665384
11044,USA.24.1393,7.179777269751544
11045,USA.50.3111,6.579895032160508
11046,USA.50.3093,7.2226134388856735
11047,USA.20.1185,5.648186681671206
11048,USA.42.2391,6.698387663014144
11049,USA.24.1364,7.076052490925829
11050,USA.42.2429,9.355818703636038
11051,USA.42.2379,9.303057703384036
11052,USA.16.821,8.633026727436649
11053,USA.16.810,8.780618783784671
11054,USA.33.1845,8.88291797200353
11055,USA.33.1860,7.974876935367765
11056,USA.33.1866,8.923957250103955
11057,USA.13.551,7.987235130926949
11058,USA.13.563,5.692833778962527
11059,USA.33.1881,9.28769895192398
11060,USA.23.1307,9.448669305382886
11061,USA.33.1835,8.23007537925018
11062,USA.28.1678,9.659188331368872
11063,USA.33.1832,7.852152672197681
11064,USA.33.1843,8.02843518790139
11065,USA.14.635,9.491124892784761
11066,USA.33.1841,9.780678268367971
11067,USA.14.682,9.513089192901653
11068,USA.14.694,9.586397802234004
11069,USA.28.1715,9.871963502513381
11070,USA.28.1740,9.995826492526115
11071,USA.28.1742,9.271648660115602
11072,USA.28.1748,9.582476912747742
11073,USA.28.1661,9.386303833258571
11074,USA.28.1714,9.461799776138983
11075,USA.28.1692,9.512266328894782
11076,USA.23.1315,10.052265344147227
11077,USA.23.1279,10.050426185585625
11078,USA.15.740,10.468475016761424
11079,USA.15.742,10.667167071700952
11080,USA.15.739,10.115103087410214
11081,USA.15.772,9.9667425105836
11082,USA.28.1675,10.481245941951803
11083,USA.28.1727,10.338724902672562
11084,USA.28.1683,10.652886015925114
11085,USA.28.1716,9.640117320952093
11086,USA.31.1785,12.510537583580723
11087,USA.48.2956,8.404800637789858
11088,USA.35.2036,6.860519504500978
11089,USA.23.1265,5.129966411034718
11090,USA.24.1375,6.459553187615561
11091,USA.20.1186,6.299820692065876
11092,USA.48.2984,7.845914959274623
11093,USA.48.2962,9.834507587072093
11094,USA.24.1394,5.870104511630934
11095,USA.24.1366,6.160186083306542
11096,USA.23.1311,9.361849245532701
11097,USA.33.1849,8.777819425527118
11098,USA.30.1775,8.84003139482804
11099,USA.23.1263,9.356105926613177
11100,USA.31.1778,11.776667835145394
11101,USA.36.2097,10.629283045395539
11102,USA.39.2261,10.824042924288383
11103,USA.39.2285,10.603394980473448
11104,USA.33.1883,11.874869468076763
11105,USA.14.672,14.029655632101623
11106,USA.26.1579,14.072094779774115
11107,USA.14.666,14.308040353983264
11108,USA.26.1514,13.380845268092749
11109,USA.21.1210,14.747585172368506
11110,USA.18.1026,13.751829244882842
11111,USA.26.1596,13.395607809097555
11112,USA.32.1828,12.105212289862472
11113,USA.34.1976,17.1491678473045
11114,USA.13.584,8.994795803616903
11115,USA.14.656,9.664624252552622
11116,USA.14.596,9.638580528317917
11117,USA.14.643,9.893264649521797
11118,USA.14.642,10.05000103046899
11119,USA.33.1850,8.20786010953198
11120,USA.28.1726,9.529046167540173
11121,USA.28.1663,9.198315022438663
11122,USA.28.1658,9.502467241890777
11123,USA.45.2798,5.556325176392975
11124,USA.39.2256,9.012683699888964
11125,USA.39.2307,8.471141565112447
11126,USA.45.2783,10.517976870303524
11127,USA.29.1757,10.270535772603196
11128,USA.29.1754,8.19278228161717
11129,USA.39.2290,8.219950721187507
11130,USA.39.2301,8.480060804515922
11131,USA.39.2312,9.380378781111297
11132,USA.15.767,10.549998216308268
11133,USA.39.2287,11.795235599396628
11134,USA.28.1722,11.564698500144955
11135,USA.31.1794,12.446186825077834
11136,USA.14.657,11.4866270929991
11137,USA.6.290,10.725515788591053
11138,USA.14.683,11.759945241486387
11139,USA.39.2279,10.80496038085526
11140,USA.39.2255,9.95790925068528
11141,USA.2.84,-9.453616853231962
11142,USA.2.85,-6.005934959272602
11143,USA.2.89,-4.548402469882005
11144,USA.2.75,-2.7583904674089306
11145,USA.2.83,-3.5616372347643988
11146,USA.2.73,-3.6645653758286962
11147,USA.2.93,-4.041636947873972
11148,USA.2.82,-2.8136912216148446
11149,USA.2.91,-1.1025273115520662
11150,USA.2.70,0.08691517786197285
11151,USA.2.78,1.394168093296747
11152,USA.2.74,0.5304820252383898
11153,USA.2.81,1.7180492391524786
11154,USA.2.71,-0.8564940047638054
11155,USA.2.90,-1.780686443868433
11156,USA.2.72,2.559116181150974
11157,USA.2.76,1.1431308571434393
11158,USA.2.77,2.1910480130361956
11159,USA.2.88,2.9870370948270852
11160,USA.2.80,3.9240899565281806
11161,USA.2.87,6.418670906301911
11162,USA.2.79,6.849468045032857
11163,USA.2.92,5.247812754080487
11164,USA.2.68,4.067881562083338
11165,USA.2.86,6.394164399243934
11166,USA.24.1354,3.883363587125045
11167,USA.24.1347,4.62121654280117
11168,USA.23.1310,5.855132501773129
11169,USA.42.2372,7.0274863279559305
11170,USA.42.2420,6.5643052618918265
11171,USA.42.2409,6.359647299136718
11172,USA.20.1178,4.584685739438114
11173,USA.35.2000,4.200566373732689
11174,USA.48.2964,7.592667639499283
11175,USA.27.1615,4.074293842671472
11176,USA.27.1618,3.9743800124818875
11177,USA.48.2980,7.290322902611332
11178,USA.35.2027,4.016186545640319
11179,USA.24.1385,3.9150753625539645
11180,USA.27.1646,5.008356589744066
11181,USA.27.1621,6.763618427464554
11182,USA.35.2033,3.4335840078257376
11183,USA.35.2031,4.425190133094369
11184,USA.27.1651,6.315036856221279
11185,USA.24.1351,4.083805421542806
11186,USA.35.2041,3.5073693088481965
11187,USA.27.1653,6.250293769782111
11188,USA.27.1626,6.499132135369073
11189,USA.13.557,7.711935100105804
11190,USA.35.2044,4.708977988298092
11191,USA.48.2991,6.729116076191174
11192,USA.24.1352,4.1646541627499305
11193,USA.35.2024,4.790503797927147
11194,USA.24.1361,4.501236703289137
11195,USA.35.2028,4.2628271301013365
11196,USA.35.2029,3.965879935014991
11197,USA.24.1355,4.596773589423631
11198,USA.13.576,8.908836731889087
11199,USA.27.1617,7.9733083657066315
11200,USA.24.1380,4.823796854733089
11201,USA.48.2967,11.300408716261268
11202,USA.48.2976,10.778634274159723
11203,USA.27.1625,3.8433465324508393
11204,USA.48.2972,10.869763744435431
11205,USA.35.2021,5.373652304260304
11206,USA.47.2831,14.764840446870673
11207,USA.18.1015,14.367144430232848
11208,USA.49.3020,12.130887488809947
11209,USA.34.1927,15.25896550323532
11210,USA.4.141,15.399454184924
11211,USA.43.2518,12.281352967150866
11212,USA.4.146,15.905683820645997
11213,USA.34.1934,15.407777710517962
11214,USA.34.1894,15.677384345017705
11215,USA.36.2081,10.81220806665275
11216,USA.22.1219,10.895015056905038
11217,USA.15.746,10.805833641361744
11218,USA.39.2266,9.534653609816928
11219,USA.27.1631,5.127920490900749
11220,USA.24.1327,5.210843622026663
11221,USA.27.1623,4.850347079471595
11222,USA.13.553,8.949850412182357
11223,USA.24.1345,4.880858343604763
11224,USA.27.1655,7.066003303451049
11225,USA.35.1997,6.4824970006096505
11226,USA.35.2010,6.685481057225374
11227,USA.35.2015,5.291482317056808
11228,USA.35.2040,5.170864268252652
11229,USA.13.556,6.506465398039229
11230,USA.20.1184,8.115356468314246
11231,USA.50.3086,8.08416506428572
11232,USA.24.1323,8.065135251214867
11233,USA.50.3077,8.301511861874985
11234,USA.50.3049,8.301440539028047
11235,USA.20.1190,7.499823272173305
11236,USA.50.3120,8.212467546767378
11237,USA.50.3121,8.179232127036945
11238,USA.50.3056,8.133110704009795
11239,USA.24.1367,7.691967703063469
11240,USA.24.1344,8.384352676333672
11241,USA.50.3092,8.347907485773565
11242,USA.13.586,12.331720870327057
11243,USA.33.1851,6.4283861117726975
11244,USA.24.1400,7.957844591439501
11245,USA.13.568,9.170287524168279
11246,USA.33.1852,7.157643900880085
11247,USA.50.3080,8.41824981151318
11248,USA.51.3131,5.576725486834061
11249,USA.16.800,8.833265507930568
11250,USA.16.797,8.865023928591418
11251,USA.33.1870,7.890372855826079
11252,USA.28.1701,9.304430309924054
11253,USA.23.1283,9.74375936900968
11254,USA.23.1296,9.576218127557082
11255,USA.28.1710,9.454494688519192
11256,USA.28.1670,9.36307648394172
11257,USA.33.1892,8.179891620648553
11258,USA.50.3072,9.193823447487707
11259,USA.51.3141,5.7691396292528525
11260,USA.22.1227,10.79497748255201
